PredictedProbability|PredictedLabel
0.399157|1
0.399157|1
0.436203|1
0.399157|1
0.399157|1
0.521666|1
0.521666|1
0.476055|1
0.476055|1
0.476055|1
0.405969|1
0.405969|1
0.405969|1
0.66936|1
0.521666|1
0.422366|1
0.422366|1
0.476055|1
0.476055|1
0.521666|1
0.521666|1
0.521666|1
0.66936|1
0.521666|1
0.521666|1
0.249509|0
0.194493|0
0.224694|0
0.521666|1
0.521666|1
0.521666|1
0.194493|0
0.194493|0
0.194493|0
0.194493|0
0.194493|0
0.194493|0
0.521666|1
0.521666|1
0.422366|1
0.422366|1
0.66936|1
0.66936|1
0.521666|1
0.521666|1
0.771046|1
0.771046|1
0.771046|1
0.771046|1
0.623351|1
0.421814|1
0.524052|1
0.771046|1
0.771046|1
0.623351|1
0.784179|1
0.784179|1
0.784179|1
0.899969|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
