PredictedProbability|PredictedLabel
0.430672|1
0.430672|1
0.430672|1
0.430672|1
0.430672|1
0.430672|1
0.430672|1
0.430672|1
0.27918|0
0.293547|1
0.430672|1
0.458575|1
0.458575|1
0.458575|1
0.458575|1
0.458575|1
0.458575|1
0.312254|1
0.312254|1
0.312254|1
0.312254|1
0.312254|1
0.26857|0
0.312254|1
0.312254|1
0.312254|1
0.312254|1
0.312254|1
0.312254|1
0.312254|1
0.312254|1
0.316998|1
0.316998|1
0.316998|1
0.316998|1
0.316998|1
0.316998|1
0.316998|1
0.316998|1
0.316998|1
0.316998|1
0.316998|1
0.316998|1
0.312254|1
0.312254|1
0.312254|1
0.312254|1
0.312254|1
0.312254|1
0.312254|1
0.312254|1
0.312254|1
0.26857|0
0.312254|1
0.312254|1
0.784179|1
0.784179|1
