PredictedProbability|PredictedLabel
0.270256|0
0.270256|0
0.226572|0
0.226572|0
0.399157|1
0.484991|1
0.484991|1
0.484991|1
0.484991|1
0.632686|1
0.632686|1
0.632686|1
0.178785|0
0.222469|0
0.178785|0
0.128095|0
0.128095|0
0.0844104|0
0.0844104|0
0.0844104|0
0.0844104|0
0.0844104|0
0.0844104|0
0.128095|0
0.128095|0
0.128095|0
0.128095|0
0.0835108|0
0.0835108|0
0.0835108|0
0.0835108|0
0.0698886|0
0.0698886|0
0.0698886|0
0.0698886|0
0.0698886|0
0.0698886|0
0.0698886|0
0.0698886|0
0.0698886|0
0.0698886|0
0.131297|0
0.131297|0
0.131297|0
0.131297|0
0.131297|0
0.131297|0
0.0698886|0
0.164263|0
0.0698886|0
0.0698886|0
0.0698886|0
0.0698886|0
0.0698886|0
0.0698886|0
0.784179|1
0.784179|1
0.784179|1
