PredictedProbability|PredictedLabel
0.110019|0
0.110019|0
0.153704|0
0.153704|0
0.153704|0
0.153704|0
0.153704|0
0.153704|0
0.153704|0
0.153704|0
0.153704|0
0.153704|0
0.153704|0
0.153704|0
0.153704|0
0.161932|0
0.223561|0
0.18425|0
0.18425|0
0.223561|0
0.223561|0
0.18425|0
0.223561|0
0.223561|0
0.223561|0
0.223561|0
0.276601|0
0.484439|1
0.484439|1
0.484439|1
0.484439|1
0.53868|1
0.569116|1
0.753485|1
0.753485|1
0.753485|1
0.753485|1
0.601765|1
0.199692|0
0.156008|0
0.116696|0
0.199692|0
0.306973|1
0.306973|1
0.306973|1
0.526113|1
0.53868|1
0.53868|1
0.569116|1
