PredictedProbability|PredictedLabel
0.163197|0
0.163197|0
0.163197|0
0.163197|0
0.163197|0
0.163197|0
0.163197|0
0.163197|0
0.119513|0
0.119513|0
0.119513|0
0.119513|0
0.119513|0
0.119513|0
0.119513|0
0.119513|0
0.119513|0
0.119513|0
0.119513|0
0.119513|0
0.119513|0
0.119513|0
0.119513|0
0.119513|0
0.119513|0
0.119513|0
0.119513|0
0.119513|0
0.119513|0
0.119513|0
0.119513|0
0.119513|0
0.119513|0
0.119513|0
0.119513|0
0.119513|0
0.0782532|0
0.0782532|0
0.0782532|0
0.0782532|0
0.0782532|0
0.0782532|0
0.0782532|0
0.0782532|0
0.0782532|0
0.0782532|0
0.0782532|0
0.0782532|0
0.0782532|0
0.0782532|0
0.0782532|0
0.0782532|0
0.0782532|0
0.0782532|0
0.0782532|0
0.784179|1
