PredictedProbability|PredictedLabel
0.238987|0
0.238987|0
0.278299|0
0.263932|0
0.238987|0
0.238987|0
0.238987|0
0.238987|0
0.632686|1
0.632686|1
0.190995|0
0.132944|0
0.190995|0
0.190995|0
0.190995|0
0.190995|0
0.132944|0
0.132944|0
0.180936|0
0.238987|0
0.238987|0
0.238987|0
0.190995|0
0.190995|0
0.132944|0
0.132944|0
0.176953|0
0.176953|0
0.176953|0
0.249226|0
0.133269|0
0.176953|0
0.19132|0
0.180936|0
0.132944|0
0.132944|0
0.21594|0
0.132944|0
0.132944|0
0.190995|0
0.132944|0
0.230306|0
0.190995|0
0.132944|0
0.190995|0
0.190995|0
0.190995|0
0.190995|0
