PredictedProbability|PredictedLabel
0.113562|0
0.113562|0
0.113562|0
0.113562|0
0.113562|0
0.113562|0
0.113562|0
0.113562|0
0.0990403|0
0.0990403|0
0.51287|1
0.51287|1
0.51287|1
0.51287|1
0.139303|0
0.139303|0
0.165703|0
0.165703|0
0.0990403|0
0.0990403|0
0.313719|1
0.313719|1
0.313719|1
0.313719|1
0.128524|0
0.0990403|0
0.0990403|0
0.0990403|0
0.053754|0
0.053754|0
0.053754|0
0.053754|0
0.053754|0
0.053754|0
0.358107|1
0.358107|1
0.358107|1
0.358107|1
0.053754|0
0.053754|0
0.053754|0
0.053754|0
0.053754|0
