PredictedProbability|PredictedLabel
0.138919|0
0.138919|0
0.147112|0
0.147112|0
0.147112|0
0.232947|0
0.232947|0
0.227501|0
0.247254|0
0.247254|0
0.0296103|0
0.13701|0
0.0296103|0
0.247254|0
0.13701|0
0.0659571|0
0.0558247|0
0.0557025|0
0.176079|0
0.065835|0
0.065835|0
0.232825|0
0.232825|0
0.232825|0
0.232825|0
0.232825|0
0.232825|0
0.136888|0
0.136888|0
0.247132|0
0.0294881|0
0.0422903|0
0.0294881|0
0.0799393|0
0.0422903|0
0.136888|0
0.0294881|0
0.0422903|0
0.155031|0
0.0799393|0
0.0799393|0
0.0524227|0
0.0799393|0
0.0422903|0
0.0799393|0
0.0799393|0
0.0617963|0
0.0799393|0
0.231013|0
0.231013|0
0.231013|0
0.231013|0
0.231013|0
0.231013|0
0.231013|0
0.784179|1
0.784179|1
0.784179|1
