PredictedProbability|PredictedLabel
0.171613|0
0.171613|0
0.171613|0
0.171613|0
0.113562|0
0.210925|0
0.113562|0
0.196558|0
0.196558|0
0.113562|0
0.196558|0
0.196558|0
0.196558|0
0.113562|0
0.113562|0
0.113562|0
0.113562|0
0.113562|0
0.113562|0
0.143045|0
0.143045|0
0.143045|0
0.143045|0
0.143045|0
0.113562|0
0.113562|0
0.154056|0
0.154056|0
0.154056|0
0.154056|0
0.154056|0
0.154056|0
0.154056|0
0.154056|0
0.154056|0
0.154056|0
0.154056|0
0.154056|0
0.154056|0
0.320893|1
0.320893|1
0.320893|1
0.320893|1
0.360204|1
0.2729|0
0.2729|0
0.2729|0
0.2729|0
0.255457|0
0.255457|0
0.255457|0
0.255457|0
0.255457|0
0.255457|0
0.255457|0
0.784179|1
0.784179|1
0.784179|1
