PredictedProbability|PredictedLabel
0.25713|0
0.25713|0
0.25713|0
0.25713|0
0.25713|0
0.25713|0
0.25713|0
0.25713|0
0.25713|0
0.25713|0
0.25713|0
0.25713|0
0.25713|0
0.25713|0
0.25713|0
0.25713|0
0.25713|0
0.125871|0
0.125871|0
0.125871|0
0.125871|0
0.125871|0
0.125871|0
0.125871|0
0.125871|0
0.125871|0
0.125871|0
0.107728|0
0.125871|0
0.125871|0
0.125871|0
0.125871|0
0.125871|0
0.125871|0
0.125871|0
0.125871|0
0.125871|0
0.125871|0
0.125871|0
0.125871|0
0.125871|0
0.125871|0
0.125871|0
0.125871|0
0.125871|0
0.125871|0
0.125871|0
