PredictedProbability|PredictedLabel
0.285908|0
0.285908|0
0.32014|1
0.285908|0
0.32014|1
0.442649|1
0.442649|1
0.240756|0
0.232563|0
0.240756|0
0.240756|0
0.442649|1
0.519065|1
0.442649|1
0.442649|1
0.442649|1
0.309491|1
0.309491|1
0.309491|1
0.240588|0
0.248781|0
0.248781|0
0.248781|0
0.442649|1
0.442649|1
0.442649|1
0.442649|1
0.248781|0
0.240588|0
0.248781|0
0.294307|1
0.109888|0
0.109888|0
0.109888|0
0.109888|0
0.109888|0
0.109888|0
0.109888|0
0.18451|0
0.18451|0
0.109888|0
0.109888|0
0.109888|0
0.0967135|0
0.0967135|0
0.0967135|0
0.0967135|0
