PredictedProbability|PredictedLabel
0.285715|0
0.285715|0
0.285715|0
0.285715|0
0.285715|0
0.285715|0
0.285715|0
0.285715|0
0.285715|0
0.285715|0
0.285715|0
0.285715|0
0.285715|0
0.285715|0
0.285715|0
0.285715|0
0.285715|0
0.285715|0
0.285715|0
0.285715|0
0.271348|0
0.285715|0
0.285715|0
0.285715|0
0.285715|0
0.285715|0
0.285715|0
0.285715|0
0.285715|0
0.304231|1
0.304231|1
0.289865|0
0.304231|1
0.304231|1
0.289865|0
0.304231|1
0.20149|0
0.20149|0
0.20149|0
0.20149|0
0.20149|0
0.20149|0
0.215857|0
0.215857|0
0.20149|0
0.20149|0
0.304231|1
0.289865|0
0.289865|0
0.289865|0
0.20149|0
0.20149|0
0.20149|0
0.20149|0
0.20149|0
0.784179|1
