PredictedProbability|PredictedLabel
0.191941|0
0.191941|0
0.191941|0
0.191941|0
0.191941|0
0.191941|0
0.0737761|0
0.0737761|0
0.0737761|0
0.0737761|0
0.0737761|0
0.0737761|0
0.0737761|0
0.0737761|0
0.0737761|0
0.0737761|0
0.383919|1
0.237872|0
0.237872|0
0.0736495|0
0.0736495|0
0.105099|0
0.265754|0
0.265754|0
0.119708|0
0.119708|0
0.119708|0
0.119708|0
0.0737761|0
0.0737761|0
0.0737761|0
0.0737761|0
0.0737761|0
0.0737761|0
0.0737761|0
0.0737761|0
0.108678|0
0.241325|0
0.158629|0
0.158629|0
0.158629|0
0.158629|0
0.158629|0
0.158629|0
0.158629|0
0.158629|0
0.158629|0
