PredictedProbability|PredictedLabel
0.112246|0
0.112246|0
0.112246|0
0.160238|0
0.160238|0
0.160238|0
0.261047|0
0.261047|0
0.112246|0
0.112246|0
0.112246|0
0.226901|0
0.226901|0
0.226901|0
0.226901|0
0.160238|0
0.160238|0
0.160238|0
0.251094|0
0.251094|0
0.251094|0
0.112246|0
0.112246|0
0.112246|0
0.112246|0
0.112246|0
0.151558|0
0.112246|0
0.112246|0
0.112246|0
0.112246|0
0.112246|0
0.112246|0
0.160238|0
0.160238|0
0.160238|0
0.160238|0
0.160238|0
0.160238|0
0.160238|0
0.160238|0
0.160238|0
0.160238|0
0.160238|0
0.160238|0
0.112246|0
