PredictedProbability|PredictedLabel
0.687457|1
0.687457|1
0.687457|1
0.687457|1
0.687457|1
0.873878|1
0.873878|1
0.873878|1
0.873878|1
0.699446|1
0.699446|1
0.699446|1
0.699446|1
0.873878|1
0.873878|1
0.873878|1
0.873878|1
0.873878|1
0.873878|1
0.873878|1
0.873878|1
0.873878|1
0.873878|1
0.873878|1
0.873878|1
0.873878|1
0.873878|1
0.699446|1
0.699446|1
0.699446|1
0.873878|1
0.873878|1
0.873878|1
0.873878|1
0.699446|1
0.699446|1
0.699446|1
0.699446|1
0.873878|1
0.873878|1
0.873878|1
0.873878|1
0.699446|1
0.699446|1
0.699446|1
0.699446|1
0.699446|1
0.699446|1
0.699446|1
0.699446|1
0.699446|1
0.699446|1
0.699446|1
