PredictedProbability|PredictedLabel
0.323173|1
0.323173|1
0.383783|1
0.383783|1
0.383783|1
0.308691|1
0.308691|1
0.383783|1
0.383783|1
0.569116|1
0.569116|1
0.716811|1
0.569116|1
0.569116|1
0.372886|1
0.372886|1
0.372886|1
0.372886|1
0.315208|1
0.326104|1
0.252985|0
0.252985|0
0.252985|0
0.252985|0
0.252985|0
0.252985|0
0.310664|1
0.310664|1
0.310664|1
0.310664|1
0.310664|1
0.437352|1
0.437352|1
0.437352|1
0.437352|1
0.405903|1
0.437352|1
0.405903|1
0.437352|1
0.437352|1
0.437352|1
0.437352|1
0.437352|1
0.405903|1
0.284653|0
0.284653|0
0.284653|0
0.316102|1
0.284653|0
0.279214|0
0.296943|1
0.22181|0
0.22181|0
0.22181|0
0.265494|0
0.784179|1
0.784179|1
0.784179|1
0.899969|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
0.961322|1
