PredictedProbability|PredictedLabel
0.0861006|0
0.0861006|0
0.0861006|0
0.0861006|0
0.0861006|0
0.0861006|0
0.0861006|0
0.0861006|0
0.0861006|0
0.0861006|0
0.0861006|0
0.0861006|0
0.0861006|0
0.0861006|0
0.0992747|0
0.0992747|0
0.0992747|0
0.0992747|0
0.0992747|0
0.0992747|0
0.0992747|0
0.0992747|0
0.0992747|0
0.0861006|0
0.0861006|0
0.0861006|0
0.0861006|0
0.0861006|0
0.0967135|0
0.0967135|0
0.240756|0
0.248781|0
0.240756|0
0.0967135|0
0.232563|0
0.232563|0
0.0967135|0
0.0967135|0
0.0967135|0
0.0967135|0
0.236388|0
0.0967135|0
0.0967135|0
