PredictedProbability|PredictedLabel
0.160747|0
0.160747|0
0.160747|0
0.160747|0
0.160747|0
0.211198|0
0.160747|0
0.160747|0
0.160747|0
0.160747|0
0.160747|0
0.160747|0
0.160747|0
0.160747|0
0.160747|0
0.160747|0
0.160747|0
0.0294881|0
0.0294881|0
0.0294881|0
0.0294881|0
0.0294881|0
0.0294881|0
0.0294881|0
0.0294881|0
0.0294881|0
0.0294881|0
0.0294881|0
0.0294881|0
0.0294881|0
0.0294881|0
0.0294881|0
0.0294881|0
0.0294881|0
0.0294881|0
0.0294881|0
0.0294881|0
0.0294881|0
0.0294881|0
0.0524227|0
0.0617963|0
0.0422903|0
0.0524227|0
0.0294881|0
