PredictedProbability|PredictedLabel
0.23336|0
0.23336|0
0.380152|1
0.380152|1
0.327017|1
0.242495|0
0.242495|0
0.323813|1
0.451441|1
0.451441|1
0.451441|1
0.245698|0
0.327017|1
0.327017|1
0.304649|1
0.451441|1
0.451441|1
0.327017|1
0.451441|1
0.451441|1
0.451441|1
0.451441|1
0.451441|1
0.327017|1
0.327017|1
0.245698|0
0.327017|1
0.451441|1
0.364737|1
0.305786|1
0.347793|1
0.472217|1
0.472217|1
0.511528|1
0.325425|1
0.511528|1
0.472217|1
0.356814|1
0.297863|1
0.317502|1
0.297863|1
0.258552|0
0.258552|0
0.356814|1
0.255348|0
0.364737|1
0.266475|0
0.364737|1
0.364737|1
0.771046|1
