PredictedProbability|PredictedLabel
0.135029|0
0.135029|0
0.135029|0
0.145642|0
0.145642|0
0.145642|0
0.145642|0
0.0907376|0
0.0907376|0
0.241897|0
0.233704|0
0.241897|0
0.103912|0
0.233704|0
0.620837|1
0.487678|1
0.487678|1
0.614354|1
0.583434|1
0.583434|1
0.620837|1
0.350553|1
0.350553|1
0.411263|1
0.544422|1
0.544422|1
0.544422|1
0.620837|1
0.544422|1
0.411263|1
0.34236|1
0.241897|0
0.158816|0
0.158816|0
0.148203|0
0.148203|0
0.158816|0
0.158816|0
0.158816|0
0.158816|0
0.158816|0
0.158816|0
0.158816|0
0.158816|0
0.103912|0
0.103912|0
0.34236|1
