PredictedProbability|PredictedLabel
0.540287|1
0.540287|1
0.540287|1
0.540287|1
0.540287|1
0.540287|1
0.540287|1
0.540287|1
0.540287|1
0.540287|1
0.540287|1
0.541829|1
0.541829|1
0.541829|1
0.541829|1
0.541829|1
0.541829|1
0.541829|1
0.541829|1
0.541829|1
0.541829|1
0.541829|1
0.541829|1
0.541829|1
0.541829|1
0.541829|1
0.541829|1
0.541829|1
0.541829|1
0.541829|1
0.541829|1
0.541829|1
0.541829|1
0.541829|1
0.541829|1
0.541829|1
0.541829|1
0.416901|1
0.416901|1
0.416901|1
0.416901|1
0.416901|1
0.416901|1
0.416901|1
0.416901|1
0.416901|1
0.416901|1
0.416901|1
0.416901|1
