PredictedProbability|PredictedLabel
0.194554|0
0.194554|0
0.194554|0
0.194554|0
0.194554|0
0.194554|0
0.194554|0
0.194554|0
0.194554|0
0.194554|0
0.194554|0
0.137311|0
0.137311|0
0.137311|0
0.137311|0
0.137311|0
0.137311|0
0.0937688|0
0.0937688|0
0.0937688|0
0.0937688|0
0.0937688|0
0.0937688|0
0.0937688|0
0.0937688|0
0.0937688|0
0.24056|0
0.0937688|0
0.0937688|0
0.0937688|0
0.0937688|0
0.24056|0
0.0937688|0
0.0937688|0
0.151011|0
0.297803|1
0.151011|0
0.151011|0
0.151011|0
0.151011|0
0.151011|0
0.151011|0
0.151011|0
0.151011|0
0.151011|0
