PredictedProbability|PredictedLabel
0.117565|0
0.117565|0
0.117565|0
0.107432|0
0.107432|0
0.320333|1
0.210536|0
0.218729|0
0.218729|0
0.107432|0
0.20203|0
0.20203|0
0.20203|0
0.130977|0
0.120844|0
0.130977|0
0.0874345|0
0.175186|0
0.175186|0
0.175186|0
0.166993|0
0.0638898|0
0.0638898|0
0.0862576|0
0.0638898|0
0.0638898|0
0.105764|0
0.0638898|0
0.105764|0
0.0638898|0
0.276791|0
0.276791|0
0.276791|0
0.276791|0
0.0745098|0
0.0745098|0
0.0968776|0
0.0968776|0
0.0968776|0
0.0968776|0
0.0745098|0
0.0968776|0
0.0968776|0
0.0745098|0
0.0968776|0
0.257823|0
0.257823|0
0.257823|0
0.257823|0
