PredictedProbability|PredictedLabel
0.227884|0
0.227884|0
0.227884|0
0.227884|0
0.310044|1
0.251094|0
0.224694|0
0.560471|1
0.560471|1
0.560471|1
0.560471|1
0.560471|1
0.560471|1
0.560471|1
0.560471|1
0.234647|0
0.234647|0
0.234647|0
0.234647|0
0.0993719|0
0.0698886|0
0.0698886|0
0.0993719|0
0.166034|0
0.166034|0
0.166034|0
0.166034|0
0.0993719|0
0.0993719|0
0.0698886|0
0.0993719|0
0.0993719|0
0.0993719|0
0.0993719|0
0.0993719|0
0.0832374|0
0.0832374|0
0.0832374|0
0.0832374|0
0.0832374|0
0.0832374|0
0.0832374|0
0.200094|0
