PredictedProbability|PredictedLabel
0.117524|0
0.117524|0
0.117524|0
0.117524|0
0.117524|0
0.117524|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.115671|0
0.115671|0
0.245807|0
0.245807|0
0.245807|0
0.245807|0
0.115671|0
0.115671|0
0.115671|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.0676784|0
0.784179|1
0.784179|1
