PredictedProbability|PredictedLabel
0.33694|1
0.218775|0
0.218775|0
0.218775|0
0.218775|0
0.15461|0
0.15461|0
0.15461|0
0.12316|0
0.12316|0
0.15461|0
0.119708|0
0.177327|0
0.211808|0
0.145878|0
0.145878|0
0.0639568|0
0.0639568|0
0.0639568|0
0.0639568|0
0.0639568|0
0.0639568|0
0.0639568|0
0.0639568|0
0.0639568|0
0.0639568|0
0.0639568|0
0.0639568|0
0.0639568|0
0.0639568|0
0.0639568|0
0.0639568|0
0.0639568|0
0.0592754|0
0.211808|0
0.211808|0
0.119708|0
0.119708|0
0.119708|0
0.0592754|0
0.211808|0
0.114964|0
0.288599|0
0.346218|1
0.346218|1
0.439672|1
