PredictedProbability|PredictedLabel
0.316448|1
0.316448|1
0.316448|1
0.316448|1
0.452642|1
0.100842|0
0.100842|0
0.0321787|0
0.100842|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0321787|0
0.0373555|0
0.0373555|0
0.0373555|0
0.0373555|0
0.0373555|0
0.106019|0
0.106019|0
0.106019|0
0.0373555|0
0.0373555|0
0.0373555|0
0.0373555|0
0.0373555|0
0.0373555|0
0.0373555|0
