PredictedProbability|PredictedLabel
0.0723831|0
0.0723831|0
0.0723831|0
0.0723831|0
0.0723831|0
0.0723831|0
0.0723831|0
0.0723831|0
0.0860054|0
0.207954|0
0.207954|0
0.207954|0
0.0860054|0
0.0860054|0
0.0860054|0
0.0860054|0
0.0860054|0
0.0860054|0
0.0860054|0
0.0860054|0
0.0860054|0
0.0860054|0
0.0860054|0
0.0860054|0
0.0860054|0
0.0860054|0
0.0860054|0
0.0860054|0
0.0860054|0
0.0860054|0
0.0966183|0
0.0966183|0
0.0966183|0
0.0966183|0
0.0860054|0
0.218162|0
0.218162|0
0.218162|0
0.228774|0
0.228774|0
0.228774|0
0.228774|0
0.228774|0
0.228774|0
0.228774|0
0.228774|0
0.228774|0
0.228774|0
0.228774|0
0.228774|0
