PredictedProbability|PredictedLabel
0.318123|1
0.318123|1
0.318123|1
0.27013|0
0.27013|0
0.27013|0
0.27013|0
0.27013|0
0.27013|0
0.27013|0
0.27013|0
0.27013|0
0.27013|0
0.21118|0
0.138859|0
0.138859|0
0.138859|0
0.138859|0
0.138859|0
0.138859|0
0.138859|0
0.138859|0
0.138859|0
0.138859|0
0.138859|0
0.138859|0
0.138859|0
0.144138|0
0.144138|0
0.144138|0
0.144138|0
0.144138|0
0.144138|0
0.136235|0
0.136235|0
0.253092|0
0.136235|0
0.253092|0
0.253092|0
0.262325|0
0.262325|0
0.262325|0
0.145468|0
0.262325|0
