PredictedProbability|PredictedLabel
0.178785|0
0.178785|0
0.178785|0
0.261781|0
0.178785|0
0.218096|0
0.218096|0
0.218096|0
0.218096|0
0.218096|0
0.218096|0
0.203575|0
0.164263|0
0.270256|0
0.309567|1
0.270256|0
0.309567|1
0.175881|0
0.175881|0
0.547525|1
0.46542|1
0.46542|1
0.66936|1
0.66936|1
0.66936|1
0.66936|1
0.66936|1
0.66936|1
0.632686|1
0.632686|1
0.66936|1
0.632686|1
0.632686|1
0.632686|1
0.547525|1
0.547525|1
0.547525|1
0.547525|1
0.547525|1
0.547525|1
0.428193|1
0.547525|1
0.175881|0
0.175881|0
0.175881|0
0.175881|0
0.175881|0
0.175881|0
0.132197|0
0.132197|0
